product_id,time_period,quantity,price,cost_shock,store_id,product_category,income,population,trend
319,4,74.4,13.53,0.677,29,4,51.8,59.9,4
319,5,58.07,13.07,-2.154,22,8,50.5,90.1,5
320,1,57.16,13.9,-0.501,25,9,64.7,65.2,1
320,2,39.39,14.29,-0.585,13,9,56.5,67.1,2
320,3,47.25,14.88,1.055,18,10,56.7,118.2,3
320,4,103.23,15.54,-1.932,33,4,68.3,133.7,4
320,5,86.3,15.07,0.387,16,1,74.1,30.0,5
321,1,97.89,19.84,3.218,45,3,83.7,155.9,1
321,2,53.15,9.78,-5.322,42,9,41.3,142.1,2
321,3,88.06,14.5,-0.34,44,4,87.0,59.6,3
321,4,37.2,10.59,-3.97,2,5,33.5,124.8,4
321,5,226.57,16.25,0.001,35,7,79.0,86.2,5
322,1,25.54,14.86,1.671,42,5,40.5,97.1,1
322,2,28.76,12.82,-1.022,34,4,49.0,118.1,2
322,3,28.41,16.3,1.852,30,2,50.3,114.4,3
322,4,22.78,16.12,2.722,13,2,37.0,82.8,4
322,5,37.28,15.88,0.804,13,4,51.3,82.7,5
323,1,21.68,12.14,-1.03,18,10,37.8,84.5,1
323,2,37.3,14.79,1.072,32,10,31.5,134.3,2
323,3,47.11,14.61,3.362,32,9,49.4,44.1,3
323,4,109.77,12.67,-2.662,35,8,73.8,95.1,4
323,5,38.25,16.44,2.216,39,3,46.2,147.2,5
324,1,62.15,13.1,-2.578,46,9,64.1,121.1,1
324,2,62.72,11.96,-3.035,29,5,37.3,131.5,2
324,3,24.61,11.69,-2.467,49,3,30.7,95.6,3
324,4,35.8,14.19,-0.079,29,5,56.8,65.1,4
324,5,115.24,17.67,2.526,44,10,76.3,101.7,5
325,1,71.11,11.12,-4.022,16,4,53.1,79.3,1
325,2,82.03,17.49,1.979,44,8,62.4,166.9,2
325,3,74.48,14.97,-0.306,47,5,72.4,95.3,3
325,4,54.42,12.41,-2.206,10,10,49.5,119.1,4
325,5,89.83,16.17,1.183,30,8,47.7,151.1,5
326,1,50.56,14.42,-0.95,25,9,57.1,67.1,1
326,2,36.94,17.3,4.518,39,4,59.8,31.6,2
326,3,28.77,14.29,0.997,20,7,29.0,114.7,3
326,4,47.48,15.42,0.112,5,2,54.4,120.3,4
326,5,54.94,15.12,1.296,1,6,50.0,87.6,5
327,1,22.57,16.23,2.687,30,8,38.2,65.3,1
327,2,41.44,17.19,2.882,49,7,49.0,109.3,2
327,3,19.6,14.43,1.856,3,7,32.5,99.3,3
327,4,24.18,16.45,2.754,45,8,27.3,109.7,4
327,5,32.62,16.0,2.407,14,7,51.0,66.0,5
328,1,79.22,17.23,1.819,30,5,63.5,109.7,1
328,2,31.82,14.48,-0.789,50,7,44.8,124.6,2
328,3,15.23,15.1,2.514,4,10,35.6,54.8,3
328,4,84.93,14.59,-0.857,18,3,37.9,143.8,4
328,5,56.15,15.36,0.527,37,5,58.2,107.6,5
329,1,73.24,16.12,-0.752,25,7,75.0,125.5,1
329,2,29.96,15.15,1.348,48,9,61.6,61.6,2
329,3,60.53,18.59,2.559,1,2,69.5,120.5,3
329,4,54.77,12.48,-0.814,46,4,34.3,50.7,4
329,5,78.43,11.77,-2.823,15,7,48.9,71.6,5
330,1,28.5,17.2,2.021,9,1,65.3,107.9,1
330,2,16.1,14.95,2.071,15,2,29.0,91.7,2
330,3,35.3,17.25,3.129,49,9,40.1,100.8,3
330,4,76.76,18.32,1.788,24,10,64.1,157.8,4
330,5,46.16,16.16,1.834,4,7,53.9,100.4,5
331,1,36.62,11.46,-1.435,12,10,35.5,121.3,1
331,2,13.12,14.74,1.474,37,7,25.5,98.0,2
331,3,39.35,18.97,4.294,37,6,70.1,97.1,3
331,4,10.39,12.48,-1.106,43,3,19.2,70.7,4
331,5,114.01,12.68,-2.436,6,10,59.5,111.0,5
332,1,29.2,15.73,0.281,39,3,42.0,176.1,1
332,2,57.15,16.07,1.875,46,2,65.7,102.6,2
332,3,12.08,13.26,0.433,24,6,34.4,92.0,3
332,4,108.83,20.77,3.568,11,4,89.2,134.2,4
332,5,90.59,13.26,-1.721,13,5,56.0,130.7,5
333,1,32.62,11.88,-3.031,34,3,58.5,113.2,1
333,2,24.44,16.32,2.858,25,6,38.4,90.7,2
333,3,50.29,12.92,-2.816,7,3,48.0,134.3,3
333,4,39.9,14.79,0.634,4,8,48.4,103.6,4
333,5,151.8,17.47,2.804,8,9,76.9,127.4,5
334,1,53.06,15.38,0.433,20,4,56.0,75.4,1
334,2,144.17,13.62,-1.396,29,9,58.2,82.4,2
334,3,34.01,16.37,2.545,45,7,58.0,102.9,3
334,4,67.47,14.7,0.342,46,3,59.4,62.9,4
334,5,47.77,13.65,-0.442,10,7,29.2,88.9,5
335,1,54.01,17.7,3.287,43,1,80.7,61.6,1
335,2,50.6,12.14,-0.752,34,3,36.8,53.7,2
335,3,53.88,15.02,-1.199,26,6,49.4,173.1,3
335,4,58.71,13.87,-1.805,41,4,73.0,81.7,4
335,5,67.01,17.71,2.432,49,7,79.0,84.4,5
336,1,40.12,15.66,0.855,3,3,62.1,102.4,1
336,2,32.34,13.31,-0.975,6,1,42.4,68.1,2
336,3,85.71,11.66,-2.878,5,9,51.9,84.9,3
336,4,44.59,17.89,2.817,5,6,52.5,155.0,4
336,5,89.52,14.13,-0.946,47,8,53.0,110.7,5
337,1,33.67,10.5,-3.638,23,3,31.5,129.6,1
337,2,65.75,16.71,0.175,49,8,68.9,147.2,2
337,3,37.67,16.4,2.065,9,2,52.0,106.3,3
337,4,45.11,14.97,1.44,35,4,39.2,93.4,4
337,5,44.31,13.66,0.162,20,3,42.5,57.0,5
338,1,34.69,13.6,-0.884,49,10,54.0,88.5,1
338,2,26.14,13.19,-1.121,42,1,29.0,95.1,2
338,3,45.43,16.91,2.552,35,7,63.2,75.8,3
338,4,60.47,12.62,-3.906,50,10,53.5,146.4,4
338,5,165.57,14.59,-1.898,18,2,73.5,133.1,5
339,1,39.49,14.04,-0.192,17,4,51.2,129.6,1
339,2,64.42,11.02,-3.989,24,9,33.7,96.5,2
339,3,38.96,11.76,-0.436,3,6,32.0,69.0,3
339,4,40.91,12.84,-2.454,32,8,44.1,139.8,4
339,5,34.6,15.61,0.95,35,2,45.7,110.1,5
340,1,22.96,13.08,-1.146,38,7,41.5,123.2,1
340,2,54.43,14.15,-0.799,13,6,51.9,118.6,2
340,3,32.14,12.44,-1.286,47,9,41.1,109.3,3
340,4,27.24,16.31,1.352,25,7,53.8,160.0,4
340,5,28.43,13.06,-0.138,9,1,42.2,80.3,5
341,1,30.25,15.97,1.892,4,8,59.5,90.7,1
341,2,34.49,17.28,2.416,14,10,45.3,149.2,2
341,3,72.29,15.13,-0.574,37,3,68.7,102.5,3
341,4,85.72,14.61,-1.394,34,2,59.8,96.2,4
341,5,48.27,13.5,-0.838,11,3,52.9,92.4,5
342,1,22.21,19.26,5.324,41,6,46.9,120.4,1
342,2,42.0,12.07,-1.235,3,3,27.2,93.1,2
342,3,66.35,15.88,-0.349,28,10,71.2,89.8,3
342,4,39.1,14.81,0.429,29,5,39.8,119.9,4
342,5,43.52,15.34,1.093,9,6,51.4,102.8,5
343,1,39.18,13.9,0.207,3,8,55.2,69.7,1
343,2,33.53,17.72,3.548,25,7,47.2,101.0,2
343,3,90.09,16.85,0.472,34,8,70.3,141.8,3
343,4,32.2,13.92,-0.299,12,3,31.7,123.0,4
343,5,94.24,17.69,1.912,42,4,76.0,145.5,5
344,1,56.89,12.77,-1.773,9,6,60.1,78.1,1
344,2,29.76,14.87,1.078,15,7,46.3,132.1,2
344,3,40.71,13.07,-0.742,40,9,46.5,80.5,3
344,4,19.41,13.95,2.571,25,1,16.7,63.0,4
344,5,45.52,14.98,2.725,5,8,37.3,75.9,5
345,1,24.91,13.92,-0.348,11,8,44.7,103.9,1
345,2,46.99,13.67,-1.741,34,6,52.6,130.8,2
345,3,72.41,12.2,-3.724,24,4,68.9,109.3,3
345,4,95.61,15.83,0.45,15,3,80.6,95.4,4
345,5,109.97,10.85,-4.265,38,3,54.1,69.0,5
346,1,35.32,14.5,-0.17,8,6,53.1,121.2,1
346,2,32.75,14.63,-1.122,5,8,42.6,128.9,2
346,3,14.9,14.08,1.116,48,7,24.3,108.9,3
346,4,31.38,13.8,-0.027,26,1,40.9,68.4,4
346,5,36.38,13.21,-1.133,18,6,46.9,124.3,5
347,1,53.38,17.27,1.698,6,7,64.6,136.8,1
347,2,66.84,13.62,-2.183,37,7,57.8,146.0,2
347,3,48.51,15.55,1.126,48,9,53.3,86.9,3
347,4,34.52,17.63,4.124,13,10,41.3,113.1,4
347,5,22.37,15.26,1.931,28,5,20.3,84.0,5
348,1,12.04,11.53,-0.811,5,1,21.2,72.3,1
348,2,21.47,11.62,-2.037,13,2,25.0,147.5,2
348,3,18.38,15.88,1.869,17,4,45.6,116.9,3
348,4,74.35,14.12,-2.449,50,5,64.9,138.8,4
348,5,61.83,14.11,0.012,40,9,64.5,63.3,5
349,1,46.17,16.05,1.449,45,1,61.9,108.7,1
349,2,82.49,12.43,-2.018,32,3,42.3,115.2,2
349,3,97.45,13.47,-2.128,29,5,67.2,75.0,3
349,4,63.4,13.02,-2.636,3,3,36.0,144.6,4
349,5,73.18,18.83,3.189,40,4,62.8,92.6,5
350,1,14.97,16.14,3.397,34,3,24.9,113.6,1
350,2,20.15,16.06,3.367,40,4,32.3,83.5,2
350,3,87.4,17.89,3.635,27,1,74.8,64.2,3
350,4,47.82,15.26,-1.266,13,8,46.9,127.4,4
350,5,48.85,11.6,-3.625,45,4,39.8,111.4,5
351,1,70.0,18.32,3.406,33,7,66.5,107.1,1
351,2,60.82,17.82,1.858,6,2,68.3,91.7,2
351,3,22.26,15.59,1.698,24,2,43.5,110.6,3
351,4,52.12,15.56,-2.08,19,6,54.2,138.0,4
351,5,53.06,15.18,0.194,16,2,52.1,79.5,5
352,1,10.69,12.92,0.319,40,6,7.6,116.8,1
352,2,20.66,13.7,-0.126,28,2,29.1,106.1,2
352,3,62.9,13.76,-1.701,33,4,64.1,94.5,3
352,4,27.67,10.06,-3.802,48,7,37.5,50.6,4
352,5,42.56,13.22,-1.505,41,8,57.9,99.6,5
353,1,46.17,11.5,-5.743,13,3,53.9,120.2,1
353,2,62.2,14.58,-0.826,43,9,68.2,109.7,2
353,3,19.17,11.64,-1.23,45,2,29.5,56.8,3
353,4,49.31,13.77,-2.335,25,8,55.9,137.4,4
353,5,48.13,15.9,0.802,42,8,49.0,149.4,5
354,1,40.19,12.74,-0.687,36,4,38.2,96.7,1
354,2,41.06,15.06,-0.542,27,1,38.0,169.3,2
354,3,53.52,16.61,2.782,38,1,53.4,75.1,3
354,4,48.72,13.44,-0.642,7,2,59.4,61.8,4
354,5,49.01,14.5,0.908,5,9,51.0,69.6,5
355,1,62.44,13.17,-2.166,43,2,51.4,107.4,1
355,2,17.79,13.93,0.511,45,2,42.5,46.6,2
355,3,31.52,14.37,-0.205,31,6,43.5,90.7,3
355,4,38.6,16.08,0.185,23,7,38.1,188.0,4
355,5,33.13,10.88,-2.45,42,7,42.2,54.9,5
356,1,61.28,12.68,-2.259,10,9,58.9,83.6,1
356,2,86.83,13.87,-0.692,32,6,60.6,68.9,2
356,3,32.98,15.39,2.661,43,8,30.9,91.5,3
356,4,43.5,10.75,-2.881,30,6,36.6,89.6,4
356,5,43.04,15.94,3.361,39,2,39.3,79.9,5
357,1,22.99,13.37,-1.413,31,1,49.0,95.3,1
357,2,23.22,13.45,0.166,18,5,24.8,119.0,2
357,3,25.77,16.27,2.005,36,9,36.8,141.6,3
357,4,28.9,12.71,-0.711,2,8,29.2,91.5,4
357,5,66.03,14.65,-0.487,14,4,56.0,100.2,5
358,1,34.7,16.77,2.893,13,5,49.6,113.9,1
358,2,21.53,13.38,2.193,29,5,43.1,62.9,2
358,3,20.55,14.34,1.401,12,6,34.1,95.4,3
358,4,40.47,13.14,-0.292,39,3,43.3,84.8,4
358,5,28.87,13.31,-0.153,2,5,41.5,128.6,5
359,1,85.5,14.8,-2.145,32,2,74.5,152.6,1
359,2,79.83,14.06,-0.568,13,10,65.0,76.7,2
359,3,51.23,14.97,0.135,46,1,39.6,138.4,3
359,4,52.03,13.97,-0.067,27,1,52.5,56.2,4
359,5,122.66,16.91,0.592,49,10,64.2,106.0,5
360,1,23.81,15.96,2.223,41,7,39.6,107.8,1
360,2,20.69,10.03,-3.023,17,2,28.7,55.5,2
360,3,21.78,12.64,-1.266,40,4,23.0,75.1,3
360,4,68.2,16.08,2.289,31,5,69.1,72.2,4
360,5,44.39,16.96,4.932,34,7,47.1,60.7,5
361,1,49.31,11.73,-2.147,24,2,54.4,20.0,1
361,2,34.99,13.62,-1.251,45,6,41.4,93.8,2
361,3,40.93,12.21,-2.617,35,1,31.0,97.4,3
361,4,44.07,9.43,-4.073,48,7,33.8,97.2,4
361,5,39.49,13.55,0.549,6,9,29.9,123.0,5
362,1,49.87,14.89,1.188,19,5,62.7,41.9,1
362,2,74.55,15.28,-0.599,30,5,72.4,88.6,2
362,3,47.9,15.4,-0.581,7,4,50.6,176.8,3
362,4,20.28,13.01,-0.222,10,3,27.2,126.6,4
362,5,69.96,13.84,-1.137,41,9,57.4,126.8,5
363,1,53.53,15.27,-0.087,32,5,69.0,69.5,1
363,2,38.62,17.8,2.774,34,8,64.6,94.1,2
363,3,31.91,11.97,-1.655,28,9,49.6,31.0,3
363,4,39.77,14.15,-0.566,15,5,46.5,117.6,4
363,5,49.67,14.63,-0.255,30,10,49.4,142.0,5
364,1,45.84,12.57,-1.135,37,9,68.4,56.5,1
364,2,37.98,13.61,0.136,29,2,61.4,65.2,2
364,3,35.25,8.98,-5.0,22,9,44.2,99.0,3
364,4,42.82,15.08,1.146,4,4,43.8,104.6,4
364,5,67.07,12.58,-1.944,20,6,42.8,83.7,5
365,1,27.24,11.9,-1.681,32,6,34.0,75.5,1
365,2,57.67,15.43,-0.335,36,6,70.3,75.9,2
365,3,26.63,11.62,-2.779,50,2,38.2,98.5,3
365,4,28.3,16.33,2.662,4,7,57.4,117.6,4
365,5,47.02,12.58,-1.648,27,6,40.1,98.5,5
366,1,26.44,18.27,5.265,17,1,42.8,95.7,1
366,2,26.6,14.54,1.26,12,2,48.3,47.2,2
366,3,78.36,15.04,-1.137,22,7,58.2,126.0,3
366,4,36.98,13.96,-0.613,17,1,46.1,98.5,4
366,5,47.73,13.48,0.297,10,1,32.9,86.9,5
367,1,22.67,18.01,3.397,1,1,50.3,107.7,1
367,2,11.55,15.12,1.901,22,8,38.5,74.7,2
367,3,95.9,15.57,1.751,26,4,73.2,87.5,3
367,4,34.14,14.18,-0.611,18,4,46.1,103.2,4
367,5,30.08,12.1,-1.134,50,2,40.0,79.6,5
368,1,87.4,15.18,1.275,14,1,79.6,50.6,1
368,2,33.75,16.15,2.667,47,10,61.1,45.7,2
368,3,19.24,14.91,-0.276,29,9,36.5,113.4,3
368,4,58.47,12.88,-1.369,12,7,38.1,99.1,4
368,5,71.53,13.0,-2.067,36,4,57.1,98.0,5
369,1,30.98,11.08,-3.347,35,6,50.7,65.1,1
369,2,47.66,15.59,-0.894,12,2,63.4,99.4,2
369,3,66.82,13.41,-0.509,7,7,40.1,88.0,3
369,4,63.61,15.14,-0.04,29,2,60.5,82.0,4
369,5,17.86,13.39,1.083,11,10,16.4,97.7,5
370,1,43.36,13.57,-0.938,33,8,47.7,108.9,1
370,2,21.79,18.62,3.591,6,8,40.7,152.5,2
370,3,39.91,12.08,-2.277,47,1,43.2,117.0,3
370,4,35.01,16.34,1.366,15,8,48.5,125.7,4
370,5,130.37,13.97,-2.439,32,2,67.1,133.1,5
371,1,29.0,11.45,-1.701,11,6,32.7,77.1,1
371,2,25.58,13.04,0.562,23,1,17.2,90.4,2
371,3,30.73,13.75,2.087,26,5,34.4,72.9,3
371,4,122.56,14.02,-0.559,34,7,65.3,79.5,4
371,5,34.0,13.27,0.169,46,10,25.3,87.2,5
372,1,22.91,15.52,2.525,34,1,41.4,78.8,1
372,2,65.96,12.82,-2.444,29,2,62.6,106.7,2
372,3,63.98,16.85,1.54,4,7,49.1,113.0,3
372,4,125.88,13.08,-1.378,17,6,66.9,60.8,4
372,5,35.16,14.03,0.486,35,3,19.5,90.6,5
373,1,22.01,14.92,1.079,13,10,45.2,91.0,1
373,2,45.88,12.44,-2.351,41,2,70.1,55.8,2
373,3,24.9,11.97,-1.493,39,10,33.1,77.0,3
373,4,71.23,17.03,1.332,15,4,65.5,126.2,4
373,5,44.47,13.89,-0.52,29,3,46.5,125.8,5
374,1,49.39,12.24,-1.427,29,7,56.5,51.1,1
374,2,56.96,15.9,0.389,11,8,69.0,114.2,2
374,3,35.41,12.27,-2.159,32,2,56.4,55.9,3
374,4,50.78,12.29,-2.365,2,10,41.1,88.0,4
374,5,90.76,11.67,-4.777,47,7,58.4,97.1,5
375,1,41.85,14.54,0.72,14,8,40.1,122.6,1
375,2,45.76,14.84,0.064,20,6,54.1,94.8,2
375,3,31.62,13.88,1.081,22,6,31.2,69.6,3
375,4,33.55,15.43,2.444,11,10,50.4,64.5,4
375,5,91.09,16.14,-0.483,27,1,67.8,105.0,5
376,1,40.33,14.07,-0.139,3,4,45.5,81.0,1
376,2,65.28,16.39,0.686,17,1,66.4,87.7,2
376,3,172.38,14.79,-1.14,44,4,96.4,129.1,3
376,4,63.04,12.96,-2.915,28,2,49.6,113.0,4
376,5,95.41,14.39,-2.303,29,5,59.2,147.6,5
377,1,59.93,14.64,-0.08,21,10,57.2,69.5,1
377,2,32.79,15.65,2.0,47,9,53.4,78.7,2
377,3,33.74,18.66,3.135,16,10,61.8,105.5,3
377,4,37.21,14.78,-0.569,37,3,46.3,154.6,4
377,5,42.45,13.8,0.336,20,8,40.1,76.2,5
378,1,16.42,15.88,3.742,6,3,27.1,101.2,1
378,2,40.19,15.9,1.034,19,6,44.9,139.6,2
378,3,79.49,15.41,0.274,5,4,63.5,101.5,3
378,4,18.44,15.11,0.42,3,8,35.9,130.6,4
378,5,48.41,17.06,1.164,1,6,53.7,158.7,5
379,1,41.52,13.24,-2.441,38,8,48.2,108.9,1
379,2,39.97,15.57,1.521,15,1,40.7,113.8,2
379,3,20.5,14.08,0.878,34,6,22.2,122.3,3
379,4,104.46,17.29,2.176,35,1,70.4,72.9,4
379,5,71.25,14.92,0.988,49,1,57.8,55.6,5
380,1,111.89,17.08,2.042,25,8,90.0,104.8,1
380,2,67.83,13.22,-1.846,24,7,66.2,81.2,2
380,3,88.65,14.09,-1.193,12,3,70.1,131.6,3
380,4,27.96,13.24,0.305,18,6,23.8,109.4,4
380,5,27.72,13.09,-1.502,15,9,23.5,131.1,5
381,1,45.7,15.11,1.711,44,7,50.6,64.0,1
381,2,41.83,11.92,-2.831,16,3,32.8,130.0,2
381,3,49.26,12.37,-0.319,27,6,39.8,31.0,3
381,4,102.51,14.73,-1.133,8,4,87.9,66.4,4
381,5,70.64,14.32,-1.485,46,3,67.8,119.0,5
382,1,32.72,12.26,-2.742,25,9,36.0,84.9,1
382,2,17.05,11.69,0.084,17,10,14.5,87.8,2
382,3,32.3,13.8,-0.166,29,2,34.7,103.2,3
382,4,22.65,18.16,3.809,8,1,41.6,142.7,4
382,5,23.06,16.51,4.976,15,2,45.2,42.3,5
383,1,27.06,12.92,-2.136,27,7,30.8,137.5,1
383,2,67.39,12.68,-3.806,46,10,66.9,139.2,2
383,3,48.29,12.05,-2.401,50,1,39.3,84.9,3
383,4,55.55,13.78,-0.124,7,6,59.7,79.2,4
383,5,36.83,16.23,2.25,3,7,50.8,96.5,5
384,1,25.96,14.91,-0.963,29,9,64.1,78.5,1
384,2,50.87,15.11,1.157,44,8,46.4,110.3,2
384,3,43.58,12.67,-1.598,24,6,36.1,114.3,3
384,4,24.73,13.03,-0.974,3,3,41.0,53.4,4
384,5,22.14,14.21,0.334,20,8,41.2,72.4,5
385,1,62.88,16.14,-0.022,46,7,81.0,64.4,1
385,2,55.71,14.53,-0.072,15,3,51.1,106.4,2
385,3,43.82,13.42,-2.164,25,9,50.1,126.2,3
385,4,54.19,16.69,2.452,30,2,63.2,67.8,4
385,5,64.9,16.67,2.437,14,3,50.0,126.0,5
386,1,37.23,16.11,2.47,7,2,66.8,72.3,1
386,2,33.24,12.89,-1.354,17,1,44.4,121.6,2
386,3,39.43,13.93,0.239,44,4,42.9,91.5,3
386,4,35.4,12.0,-1.05,20,5,35.3,86.7,4
386,5,101.6,14.6,-1.949,36,6,77.8,134.3,5
387,1,44.53,15.54,0.57,9,5,49.0,153.6,1
387,2,41.54,9.36,-4.245,38,1,32.4,41.7,2
387,3,54.62,16.63,1.694,48,3,53.0,118.0,3
387,4,44.45,11.96,-2.325,22,1,40.2,105.3,4
387,5,29.63,13.77,-0.626,2,5,44.2,119.7,5
388,1,56.3,10.54,-4.538,24,5,54.7,56.8,1
388,2,41.53,17.6,3.616,8,6,72.8,67.5,2
388,3,23.76,14.75,1.316,11,8,51.5,79.9,3
388,4,36.0,13.54,0.172,13,10,39.3,106.4,4
388,5,47.43,13.24,-1.376,17,1,42.4,78.0,5
389,1,92.92,12.43,-2.131,8,4,59.8,90.3,1
389,2,13.93,12.94,-0.401,21,10,20.6,124.9,2
389,3,36.72,15.05,0.604,18,1,34.4,161.5,3
389,4,34.4,14.68,-0.46,30,9,53.2,122.8,4
389,5,38.77,14.48,1.062,18,7,24.4,125.8,5
390,1,20.72,17.1,3.711,46,7,45.3,94.5,1
390,2,36.83,11.44,-2.146,47,5,42.8,73.3,2
390,3,55.83,15.09,0.473,31,7,63.2,90.2,3
390,4,47.02,16.46,3.482,38,2,46.2,98.3,4
390,5,60.37,13.56,-0.622,32,4,67.8,65.2,5
391,1,37.18,14.58,-0.278,11,7,51.2,124.5,1
391,2,64.27,17.51,0.923,45,3,76.6,145.6,2
391,3,45.32,14.74,1.352,25,2,29.2,103.7,3
391,4,57.84,18.63,2.1,33,10,74.3,132.5,4
391,5,23.04,14.1,0.219,38,2,43.8,136.3,5
392,1,117.41,13.73,-1.59,41,1,72.1,69.0,1
392,2,73.46,14.15,1.122,8,5,67.8,47.9,2
392,3,14.08,10.36,-1.934,11,6,7.2,85.0,3
392,4,57.59,15.11,0.664,22,6,57.2,102.9,4
392,5,62.96,14.32,0.155,24,9,65.0,64.1,5
393,1,35.7,15.92,0.105,41,4,69.9,142.7,1
393,2,24.53,14.86,-0.165,17,1,32.4,158.5,2
393,3,46.57,16.78,2.004,12,6,58.9,105.4,3
393,4,55.92,14.47,1.236,46,5,52.9,70.5,4
393,5,44.81,16.03,1.389,32,10,56.5,114.6,5
394,1,48.04,13.09,-0.927,15,6,65.0,70.5,1
394,2,76.83,12.54,-3.284,16,3,67.4,134.3,2
394,3,26.77,13.35,-0.794,22,2,40.2,93.1,3
394,4,75.6,15.37,0.872,28,6,54.0,121.8,4
394,5,72.69,14.89,0.065,20,1,50.6,127.1,5
395,1,30.02,14.01,-0.866,33,7,46.4,116.1,1
395,2,44.1,15.86,0.443,10,7,47.8,153.6,2
395,3,32.6,14.92,-0.534,40,10,52.9,105.3,3
395,4,35.46,13.15,0.098,32,7,41.0,84.9,4
395,5,146.0,11.46,-3.978,50,10,63.2,36.9,5
396,1,61.98,15.66,1.534,33,1,69.0,31.5,1
396,2,28.65,15.66,1.226,2,4,37.7,119.6,2
396,3,53.06,18.53,4.224,33,7,69.8,94.5,3
396,4,40.88,11.78,-1.424,33,9,37.7,75.5,4
396,5,52.63,13.62,-1.006,41,5,63.5,66.6,5
397,1,56.55,15.7,0.349,13,2,69.7,122.2,1
397,2,44.87,13.32,-0.068,30,7,48.6,70.5,2
397,3,26.91,17.47,3.16,33,10,37.8,148.9,3
397,4,40.11,15.34,-0.817,13,1,41.2,170.5,4
397,5,55.88,13.12,-0.307,26,7,55.4,73.0,5
398,1,61.64,16.05,-1.124,22,6,79.5,120.1,1
398,2,13.43,15.22,3.047,39,7,24.6,113.2,2
398,3,40.21,14.59,0.974,2,10,51.5,70.4,3
398,4,48.13,16.28,3.142,38,3,48.7,70.5,4
398,5,25.35,18.43,5.83,39,3,43.2,96.3,5
399,1,39.82,12.42,-1.526,26,7,48.8,65.8,1
399,2,28.76,16.54,2.156,46,2,41.9,132.7,2
399,3,92.52,15.59,-0.513,50,1,68.6,92.6,3
399,4,90.54,13.63,-1.375,15,9,70.1,66.4,4
399,5,46.96,11.58,-2.933,34,9,51.3,97.3,5
400,1,52.0,17.74,4.257,42,7,47.9,114.0,1
400,2,37.85,15.55,2.004,44,7,42.6,78.3,2
400,3,51.73,13.46,-0.451,49,3,51.4,40.2,3
400,4,81.17,16.58,1.244,40,10,77.7,103.8,4
400,5,59.3,11.23,-3.618,11,2,48.4,63.5,5
401,1,15.86,14.2,-0.189,3,7,37.4,76.2,1
401,2,32.83,13.89,-1.524,6,9,44.0,114.1,2
401,3,53.49,16.68,2.891,9,1,61.3,82.4,3
401,4,29.21,16.81,3.026,6,4,39.2,95.8,4
401,5,79.09,17.39,1.781,9,6,49.5,143.6,5
402,1,46.86,16.25,1.895,39,7,57.1,89.4,1
402,2,44.56,14.73,-1.3,31,10,40.4,160.6,2
402,3,23.27,15.2,1.434,32,7,23.5,122.2,3
402,4,39.36,11.57,-2.759,41,10,33.9,72.1,4
402,5,54.21,11.48,-3.028,50,2,37.1,85.7,5
403,1,18.06,13.6,-0.211,12,4,46.6,62.1,1
403,2,37.04,15.23,1.06,8,5,50.7,119.1,2
403,3,38.45,16.74,1.196,8,1,62.4,139.7,3
403,4,27.35,10.87,-2.514,50,1,31.6,89.2,4
403,5,116.55,12.11,-3.103,28,10,60.2,44.2,5
404,1,26.03,12.94,-0.903,20,3,44.4,110.8,1
404,2,17.84,10.03,-1.753,47,10,23.2,74.1,2
404,3,48.45,14.39,1.224,7,3,50.2,78.7,3
404,4,92.69,13.93,-2.026,11,8,69.7,109.3,4
404,5,76.25,18.04,3.889,20,9,63.2,137.0,5
405,1,61.14,14.68,0.725,16,1,48.9,122.2,1
405,2,73.4,15.75,-0.294,4,2,66.9,112.9,2
405,3,38.18,11.88,-2.295,6,10,52.9,95.3,3
405,4,106.91,12.92,-2.642,22,2,64.7,60.4,4
405,5,29.93,12.27,-0.642,26,4,25.1,110.4,5
406,1,28.44,12.01,-1.158,3,2,31.3,121.5,1
406,2,44.31,11.26,-3.464,41,7,60.9,82.1,2
406,3,83.07,17.03,2.743,42,9,73.1,89.0,3
406,4,48.96,12.95,-2.21,14,7,56.3,133.3,4
406,5,49.81,14.45,0.705,11,6,42.5,88.2,5
407,1,19.71,14.43,0.884,18,10,37.2,91.9,1
407,2,51.96,12.38,-3.238,12,1,45.3,97.3,2
407,3,52.26,14.9,-0.769,23,10,68.2,120.0,3
407,4,33.01,12.17,-2.819,12,9,44.9,108.8,4
407,5,69.71,15.36,0.815,13,5,65.7,106.6,5
408,1,52.99,15.57,0.125,25,5,59.8,145.5,1
408,2,53.45,15.96,-0.155,45,6,75.7,87.7,2
408,3,53.09,13.49,-1.64,19,9,53.0,71.5,3
408,4,51.61,17.84,2.362,46,8,49.3,130.7,4
408,5,59.58,14.68,-0.756,36,8,66.5,106.9,5
409,1,36.27,10.44,-2.955,45,8,36.0,82.3,1
409,2,46.94,12.1,-1.889,8,1,43.3,89.2,2
409,3,31.88,9.08,-4.014,29,1,24.8,61.8,3
409,4,33.36,12.36,-1.309,32,8,31.2,107.0,4
409,5,83.79,13.54,-1.818,44,5,78.9,56.2,5
410,1,48.77,16.95,1.389,18,9,60.4,120.5,1
410,2,23.13,13.57,1.144,6,2,29.4,84.3,2
410,3,65.48,15.87,0.425,18,9,67.9,58.2,3
410,4,61.2,16.37,1.894,19,8,39.4,132.9,4
410,5,73.95,15.11,-2.357,22,9,59.6,167.7,5
